abap microsoft/aisdkforsapabap
python microsoft/reinmax
python microsoft/relation-aware-global-attention-networks
python microsoft/relationnet2
python microsoft/renee
python microsoft/repdl
python microsoft/reppoints
python microsoft/residual
python microsoft/respirenet
python microsoft/responsible-ai-toolbox-genbit
python microsoft/responsible-ai-toolbox-privacy
python microsoft/rfp-resume-builder
python microsoft/rhsampling
python microsoft/rl4bandwidthestimationchallenge
python microsoft/rlhf-apa
python microsoft/rl-offline-simulation
python microsoft/robotics-task-sequencer-system-framework
python microsoft/roman
python microsoft/routeros-scanner
python microsoft/rstar
python microsoft/safenlp
python microsoft/samba
python microsoft/sammo
python microsoft/sara
python microsoft/sarif-python-om
python microsoft/sarif-tools
python microsoft/sarplus
python microsoft/sa-siam
python microsoft/scenelandmarklocalization
python microsoft/scglab
python microsoft/scitt-ccf-ledger
python microsoft/sdnet
python microsoft/sdr
python microsoft/secureboot_objects
python microsoft/seerattention
python microsoft/segar
python microsoft/selftune
python microsoft/semantic-link-functions
python microsoft/semantics-aligned-representation-learning-for-person-re-identification
python microsoft/semantipy
python microsoft/semiparametric-distillation
python microsoft/seq2symm
python microsoft/seqml
python microsoft/seqrecord
python microsoft/seqsnn
python microsoft/service-fabric-cli
python microsoft/sgn
python microsoft/sgsdi
python microsoft/sig-challenge
python microsoft/simmim
python microsoft/simple_ado
python microsoft/simplechat
python microsoft/simpleego
python microsoft/simplify-docx
python microsoft/sims
python microsoft/simulated-trial-and-error
python microsoft/sitebuilder-copilot
python microsoft/smart
python microsoft/smartwordsuggestions
python microsoft/snca.pytorch
python microsoft/softteacher
python microsoft/som
python microsoft/soroush
python microsoft/source_parser
python microsoft/spach
python microsoft/spacy-ann-linker
python microsoft/sparenet
python microsoft/sparsemixer
python microsoft/sparsesc
python microsoft/sparta
python microsoft/splineposenc
python microsoft/spm-tracker
python microsoft/spot-ros-wrapper
python microsoft/sqlbdc-appdeploy
python microsoft/stable-diffusion-webui-directml
python microsoft/statedecoding
python microsoft/statisticstool
python microsoft/stemgnn
python microsoft/stochastic-mixture-of-experts
python microsoft/stop
python microsoft/strategically_efficient_rl
python microsoft/streamlit_ui_template
python microsoft/streamlit-autogen
python microsoft/structured-entity-extraction
python microsoft/styleswin
python microsoft/subseasonal_data
python microsoft/svirl
python microsoft/swin-transformer
python microsoft/switchml
python microsoft/symbolic-robot-teaching-interface
python microsoft/syntheseus
python microsoft/synthetic-rag-index
python microsoft/synthmocap
python microsoft/table2charts
python microsoft/table-gpt
python microsoft/table-pretraining
python microsoft/taccl
python microsoft/tacube
python microsoft/tap
python microsoft/taser
python microsoft/task_oriented_dialogue_as_dataflow_synthesis
python microsoft/task-sequencing-robotics-simulator
python microsoft/tdqn
python microsoft/teams-agent-accelerator-libs-py
python microsoft/te-ccl
python microsoft/template-validation-action
python microsoft/textgame_baseline_agents
python microsoft/textgnn
python microsoft/textnas
python microsoft/text-to-sql-schema-expansion-generalization
python microsoft/tf2-gnn
python microsoft/tinytroupe
python microsoft/tips
python microsoft/toga
python microsoft/tooltalk
python microsoft/topic_conversation
python microsoft/tora
python microsoft/torchscale
python microsoft/toxiscope
python microsoft/trace
python microsoft/tracecodegen
python microsoft/transductive-vos.pytorch
python microsoft/transformercompression
python microsoft/transformer-xh
python microsoft/trashclassifier
python microsoft/trec-2019-deep-learning
python microsoft/trellis
python microsoft/tutel
python microsoft/twin-smooth-integers
python microsoft/two-for-one-diffusion
python microsoft/uda
python microsoft/uicaption
python microsoft/unicl
python microsoft/uniprompt
python microsoft/unirec
python microsoft/unisumm
python microsoft/unitab
python microsoft/univl
python microsoft/ust
python microsoft/valuecompass
python microsoft/varuna
python microsoft/vasim
python microsoft/vbench
python microsoft/video_call_mos
python microsoft/vidtok
python microsoft/vidur
python microsoft/view-adaptive-neural-networks-for-skeleton-based-human-action-recognition
python microsoft/vi-hds
python microsoft/viseval
python microsoft/vision-datasets
python microsoft/vision-evaluation
python microsoft/vision-explanation-methods
python microsoft/vision-longformer
python microsoft/visionlongformerforobjectdetection
python microsoft/visionmetrics
python microsoft/visualization-of-thought
python microsoft/vivainsights-odatadl
python microsoft/vivainsights-py
python microsoft/vlm-video-action-localization
python microsoft/voxelpose-pytorch
python microsoft/vptq
python microsoft/vq-diffusion
python microsoft/vscode-azurecli
python microsoft/vscode-flake8
python microsoft/vscode-isort
python microsoft/vscode-mypy
python microsoft/vscode-pylint
python microsoft/vscode-python-tools-extension-template
python microsoft/vscode-tools-for-ai
python microsoft/vse_gradient
python microsoft/vsr-challenge
python microsoft/vsts-azurevm-extension
python microsoft/wada
python microsoft/waterfall_ax
python microsoft/wavecoder
python microsoft/wavtext5k
python microsoft/weatherreal-benchmark
python microsoft/whales
python microsoft/wikicommentedit
python microsoft/windows-ai-studio-templates
python microsoft/wmg_agent
python microsoft/workshop-aml-pytorch
python microsoft/wsl
python microsoft/xcodeproj
python microsoft/xtreme-distil-transformers
python microsoft/yolat-vectorgraphicsrecognition
python microsoft/zkbc
python nginx/agent-changelog
python octopusdeploy/steps
python shopify/bevel
python shopify/ceph-ansible
python shopify/eng-intern-assessment-data
python shopify/mteb
python shopify/pip-tools
python shopify/pyactiveresource
python shopify/pyreferrer
python shopify/shopify_django_app
python shopify/shopify_python
python shopify/shopify_python_api
python shopify/sublime-shadowenv
python shopify/tap-bing-ads
python shopify/tap-facebook
python shopify/tap-impact
python shopify/tap-prometheus
python shopify/tap-sftp-xml-support
python shopify/tap-youtube-analytics
python shopify/torch-grammar
python shopify/trufflehog-1
python tchapgouv/email-matching-api
python tchapgouv/matrix-content-scanner-python
python tchapgouv/matrix-rageshake-crisp
python tchapgouv/sygnal
python tchapgouv/synapse-3pid-checker
python tchapgouv/synapse-auto-accept-invite
python tchapgouv/synapse-bind-sydent
python tchapgouv/synapse-domain-rule-checker
python tchapgouv/synapse-email-account-validity
python tchapgouv/synapse-freeze-room
python tchapgouv/synapse-manage-last-admin
python tchapgouv/synapse-patch-push-rules
python tchapgouv/synapse-room-access-rules
python tchapgouv/synapse-sso-proconnect
python tchapgouv/synapse-username-from-threepid
python tchapgouv/synapse-user-restrictions
python tchapgouv/tchap-displayname-from-email
python tchapgouv/tchap-identite-experimentation
python tchapgouv/tchap-infra-bot
python tchapgouv/tchap-red-list
python transferwise/ansible-cloudwatch-monitoring
python transferwise/cicada
python transferwise/cloudflare-prometheus-exporter
python transferwise/cloudzero-provision-account
python transferwise/minerva
python transferwise/neural-lifetimes
python transferwise/pipelinewise-singer-python
python transferwise/shap-select
python transferwise/storyline-wiseshell valvesoftware/steam-runtime
python transferwise/tshuttle
python transferwise/tw-auto-label
python transferwise/tw-check-label
python transferwise/wise-lightweight-mmm
python transferwise/wise-topic
q# microsoft/grover-blocks
r azure/azureauth
r azure/azurecognitive
r azure/azurecontainers
r azure/azurecosmosr
r azure/azuregraph
r azure/azurekeyvault
r azure/azurekusto
r azure/azureml-sdk-for-r
r azure/azurermr
r azure/azurestor
r azure/azuretablestor
r azure/azurevm
r azure/azurevmmetadata
r azure/microsoft365r
r facebookincubator/geolift
r google/causalexpanalysis
r google/causalimpact
r microsoft/a-tale-of-three-cities
r microsoft/deployrutils
r microsoft/finnts
r microsoft/firm-merge-project
r microsoft/irmetrics-r
r microsoft/powerbi-visuals-funnel
r microsoft/r-server-loan-chargeoff
r microsoft/r-server-loan-credit-risk
r microsoft/sqlmlutils
r microsoft/taganomaly
r microsoft/vivainsights
r microsoft/vivainsights_zoom_int
rich text format azure/vscode-azureterraform
rich text format microsoft/vs-colorthemes
rich text format microsoft/vs-ng-language-service
roff aws/amazon-ssm-agent-selinux
ruby 18f/identity-saml-rails
ruby amzn/amazon-instant-access-sdk-ruby
ruby amzn/amazon-pay-api-sdk-ruby
ruby amzn/amazon-pay-sdk-ruby
ruby aws/aws-actiondispatch-dynamodb-ruby
ruby aws/aws-actionmailbox-ses-ruby
ruby aws/aws-actionmailer-ses-ruby
ruby aws/aws-activejob-sqs-ruby
ruby aws/aws-lambda-ruby-runtime-interface-client
ruby aws/aws-record-rails
ruby aws/aws-record-ruby
ruby aws/aws-sdk-rails
ruby aws/aws-sdk-ruby-benchmark-tools
ruby aws/aws-sdk-ruby-release-tools
ruby aws/aws-sessionstore-dynamodb-ruby
ruby aws/aws-xray-sdk-ruby
ruby aws/homebrew-aws
ruby aws/homebrew-tap
ruby aws/opsworks-cookbooks
ruby azure/azure-diagnostics-tools
ruby azure/azureprivatepodspecs
ruby azure/cyclecloud-conda
ruby azure/cyclecloud-docker
ruby azure/cyclecloud-hpcpack
ruby azure/cyclecloud-singularity
ruby azure/cyclecloud-tractor
ruby azure/fluent-plugin-imds
ruby azure/fluent-plugin-process-redfishalert
ruby azure/fluent-plugin-process-snmptrap
ruby azure/fluent-plugin-process-ucs-syslog
ruby azure/fluent-plugin-snmptrapalert
ruby azure/homebrew-azd
ruby azure/homebrew-azure-workload-identity
ruby azure/homebrew-bicep
ruby azure/homebrew-functions
ruby azure/homebrew-kubelogin
ruby azure/logstash-output-kusto
ruby dynatrace/bosh-oneagent-release
ruby dynatrace/dynatrace-oneagent-chef
ruby dynatrace/homebrew-tools
ruby facebook/between-meals
ruby facebook/bookworm
ruby facebook/chef-utils
ruby facebook/grocery-delivery
ruby facebook/homebrew-fb
ruby facebook/it-cpe
ruby google/hrx-ruby
ruby google/nanopb-podspec
ruby google/safe-active-record
ruby grafana/homebrew-grafana
ruby grafana/otel-profiling-ruby
ruby grafana/puppet-promtail
ruby kiwicom/homebrew-tap
ruby mapbox/mapbox-sdk-rb
ruby mapbox/pod-specs
ruby microsoft/azureml-ops-accelerator
ruby microsoft/azure-pipelines-agent-cookbook
ruby microsoft/azure-pipelines-agent-macos-cookbook
ruby microsoft/cocoapods-azure-universal-packages
ruby microsoft/cocoapods-pod-linkage
ruby microsoft/fastlane-plugin-appcenter
ruby microsoft/homebrew-azdata-cli-release
ruby microsoft/homebrew-bedrock
ruby microsoft/homebrew-git
ruby microsoft/homebrew-mssql-release
ruby microsoft/homebrew-sysinternalstap
ruby microsoft/homebrew-xbox-game-creator-tools
ruby microsoft/kiota-abstractions-ruby
ruby microsoft/kiota-authentication-oauth-ruby
ruby microsoft/kiota-http-ruby
ruby microsoft/kiota-serialization-json-ruby
ruby microsoft/macos-cookbook
ruby microsoft/techboost-fabric-with-databricks-for-data-analytics
ruby microsoft/techexcel-defender-for-identity
ruby microsoft/techexcel-designing-your-own-copilot-using-copilot-studio
ruby microsoft/techexcel-elevate-your-copilot-for-m365-technical-proficiency
ruby microsoft/techexcel-elevate-your-copilot-for-microsoft-365-technical-proficiency-interactive-simulations
ruby microsoft/techexcel-extending-copilot-for-microsoft365
ruby microsoft/techexcel-fabric-with-databricks-for-data-analytics
ruby microsoft/techexcel-innovate-with-azure-ai-infra-ready
ruby microsoft/techexcel-operationalize-llms-with-llmops-automation
ruby microsoft/techexcel-overcoming-data-security-deployment-issues
ruby microsoft/techexcel-sentinel-onboarding-and-migration-acceleration
